Basic_Sciences,Software_Practice,Algorithm_Theory,Systems,Hardware,Social_Cultural,Language_Comm,Math_Calc,Cluster,Student_ID,Cinsiyet,Yıl
0.0,0.0,0.8277653855791712,1.0353113370049958,1.040535723164098,0.7932377499844393,0.0,0.805109081691625,5,Öğrenci Sınıf Listesi (2),Erkek,2013.0
0.8486574074074075,0.8402554199803188,0.7691196505147836,0.9205343825801089,1.0266697531189002,0.9702846300315233,0.9882547591028767,0.7499213271130037,16,Öğrenci Sınıf Listesi (20),Erkek,2019.0
0.9899169559636254,0.8992977668378702,0.7874059071078908,0.8710496239993938,0.8045959508711088,0.9732205004676455,1.0184900245868782,0.8643839975057992,12,Öğrenci Sınıf Listesi (21),Erkek,2019.0
0.8447175925925926,0.8130984840577922,0.8028157021391352,0.9493754823428712,0.9364852307338146,1.081724879105896,1.0616359892267746,0.7327260366501767,16,Öğrenci Sınıf Listesi (22),Erkek,2018.0
0.8400000000000001,0.9894256450651936,0.894424094141613,0.9816351817388229,0.9769890386272302,1.0311700927518859,1.0800120645713762,1.0232425154070597,14,Öğrenci Sınıf Listesi (23),Kadın,2019.0
0.9192857142857144,0.8868905218265736,0.8828924406444743,0.8250167443953026,0.7336048543593886,0.9370986128460116,1.0859969309829953,0.7339629195540511,0,Öğrenci Sınıf Listesi (24),Kadın,2017.0
0.7429212962962964,0.6281804618182734,0.7198193202940533,0.7437540219766482,0.6407961040079375,0.9392393799658773,0.9091644283230841,0.5324346686623147,4,Öğrenci Sınıf Listesi (25),Erkek,2013.0
0.8850808756684856,0.9440896623981874,0.9371300814071057,0.8510068211730197,0.8271182455941845,1.1250274882328992,1.1223197315178592,0.7796721429679085,16,Öğrenci Sınıf Listesi (26),Kadın,2017.0
0.9982105395716464,0.6919961452360001,0.6789374365469009,0.7623301107457916,0.5986246798075818,0.8783961266466531,0.9667555245884477,0.7153369894087771,8,Öğrenci Sınıf Listesi (27),Erkek,2016.0
0.9623796296296296,1.0083731618301828,0.9019751536912335,0.9588979293130339,0.8759975348559461,1.017592860992561,1.0824946909121242,0.7517690106074526,16,Öğrenci Sınıf Listesi (28),Erkek,2018.0
1.001990740740741,0.7310357005941769,0.6341010216631234,0.8503841809404117,0.8230992428734951,1.0705018583319887,0.9206652813368202,0.8451499095206367,0,Öğrenci Sınıf Listesi (29),Erkek,2013.0
0.0,0.7038389459231067,0.7373798123512249,0.817658286470989,0.788435153064938,0.839913202960819,0.7528114339007661,0.4938819058407514,2,Öğrenci Sınıf Listesi (3),Kadın,2016.0
0.8374575635443028,0.7380893274252478,0.6958278636563379,0.7058863621953312,0.5707719633493288,0.9632206097407557,0.9554863891594837,0.6902539021810921,8,Öğrenci Sınıf Listesi (30),Kadın,2011.0
1.057431910022671,0.8787501067547222,0.7831754430885367,0.7536533320923354,0.91590922437816,1.0840361314500728,0.9994285203569205,0.9352329267061799,12,Öğrenci Sınıf Listesi (31),Kadın,2016.0
0.9388472222222222,0.7558991346670474,0.7089480887221219,0.7938031865333787,0.7213409299706496,1.0087974201740422,1.0178342677760337,0.6108942657544068,16,Öğrenci Sınıf Listesi (32),Kadın,2016.0
0.9663194444444444,0.8845924564446882,0.9023063426175018,0.9651225829600363,0.8573108440071853,1.0562458381785556,1.0625109509866495,0.9035938166542835,12,Öğrenci Sınıf Listesi (33),Kadın,2017.0
1.0988998280627758,1.029641781401906,1.0729095208517203,1.0702497908992443,1.071295490275749,1.098368537682657,1.086991767777614,1.0962064032610384,17,Öğrenci Sınıf Listesi (34),Erkek,2016.0
0.994289202775651,0.7122969074248426,0.7497562784623528,0.7946152766149422,0.7283750062148684,0.47225987301240224,0.8981318136141334,0.9034666363358035,15,Öğrenci Sınıf Listesi (35),Erkek,2020.0
1.05,0.9101932955143159,0.9155782288795054,0.7117765441909346,0.8324285785312785,0.0,1.0473197315178593,0.9834638548637932,15,Öğrenci Sınıf Listesi (36),Erkek,2022.0
1.033537460779953,0.9017113742335471,0.9935891069403318,0.9348829123762068,0.0,1.0642476011547093,0.9960935297989223,1.026850611022681,19,Öğrenci Sınıf Listesi (37),Erkek,2020.0
0.9454010217527484,0.5768636763767458,0.6640267761658888,0.32353479281406117,0.7283750062148684,0.8513980809237676,0.8911930178656416,0.684742358262046,8,Öğrenci Sınıf Listesi (38),Erkek,2020.0
1.0066833895138516,0.821798987436935,0.6768536131720233,0.88173256607771,0.6243214338984588,1.0376414111258416,0.9875087515058562,0.8386915794274792,9,Öğrenci Sınıf Listesi (39),Kadın,2020.0
1.0308665250282287,0.8026855835076906,0.8765958403982128,0.8411906950415883,0.8746674494549832,1.01396241379646,0.9236410328542212,0.9768496641458978,9,Öğrenci Sınıf Listesi (4),Kadın,2015.0
1.0899998670317559,0.8455085725951342,0.8631873839511396,0.8570568132788713,0.7804017923730736,0.5704554057879171,0.9875087515058562,0.9647731238986429,15,Öğrenci Sınıf Listesi (40),Erkek,2020.0
1.0163233125324522,0.6940337633232269,0.7054914102101281,0.8174945647566794,1.040535723164098,0.6503348269775612,0.9875087515058562,0.8380956819207638,6,Öğrenci Sınıf Listesi (41),Erkek,2020.0
0.897201406659746,0.7296294608372679,0.6323999636235619,0.7972551944774503,0.520267861582049,0.6576517965163191,0.8296094945638127,0.6289731093438973,11,Öğrenci Sınıf Listesi (42),Erkek,2020.0
1.1154768064380571,0.9662150845910814,0.9721336348652737,0.9058974198793713,0.9885089370058929,0.9755022404663416,0.9875087515058562,1.0192390907592312,14,Öğrenci Sınıf Listesi (43),Kadın,2020.0
0.9454010217527484,0.7408071733915013,0.6645878557766983,0.7919753587524341,0.7283750062148684,0.7804017923730735,0.8385471883529849,0.6844378119340628,11,Öğrenci Sınıf Listesi (44),Erkek,2020.0
0.9674351315095496,0.8070264035332795,0.7802645861032494,0.8254143183442035,0.9364821508476884,0.8194218819917269,0.9279241262447078,0.8019636716419729,0,Öğrenci Sınıf Listesi (45),Kadın,2020.0
1.0163233125324522,0.7513252144971441,0.8140505911439255,0.9098916899444632,0.8324285785312785,0.8454352750708296,0.9577164388752819,0.9011141793300926,6,Öğrenci Sınıf Listesi (46),Erkek,2020.0
1.050751609027454,0.9171630430500927,0.9111918325001798,0.8843724839402181,0.8324285785312785,0.4594553646894832,0.9577164388752819,0.9480311672895327,15,Öğrenci Sınıf Listesi (47),Erkek,2020.0
0.9072544692362865,0.7808525141905466,0.8049304961820613,0.9635700198154615,1.040535723164098,0.9104687577685857,0.9577164388752819,0.7543208549812802,16,Öğrenci Sınıf Listesi (48),Erkek,2021.0
0.8923377613255039,0.8183328022705222,0.617955242038761,0.8016282369342248,0.8273610952200551,0.870599414939318,1.0115668478339142,0.6283131718579553,10,Öğrenci Sınıf Listesi (49),Erkek,2020.0
1.0192036730794494,0.9595008505793422,0.9603864183906075,0.9181992909875605,0.8855634011867575,0.9098938432152688,1.037023431922502,0.9839568367057087,18,Öğrenci Sınıf Listesi (5),Erkek,2016.0
0.49915225782917666,0.6455467041611022,0.5957370106541868,0.5641366895053743,0.5381420447325191,0.7024848963172846,0.672045550984719,0.6060158160535285,2,Öğrenci Sınıf Listesi (50),Erkek,2016.0
0.9516887190204039,0.7427206184510335,0.6567844935219039,0.7424853098621195,0.6816298620472172,0.9336676168981549,0.9347341178483208,0.6903973902419702,0,Öğrenci Sınıf Listesi (51),Kadın,2020.0
0.7621944444444444,0.6842559989290953,0.6960333150878337,0.7876361805533553,0.6099996859337745,0.6215167800611809,0.9462296159104875,0.7524729568922988,2,Öğrenci Sınıf Listesi (52),Erkek,2020.0
0.8030833333333333,0.6957465116550622,0.5653924694523009,0.6794806889761215,0.5956465072258623,0.7316150018122763,0.7099847292232558,0.6120169111768962,11,Öğrenci Sınıf Listesi (53),Erkek,2019.0
1.1196337870828281,1.0758427368605767,1.0092474279944594,1.0193681447093907,0.9928148512426097,1.0401891380179091,1.0536506658077212,1.0419638640936297,17,Öğrenci Sınıf Listesi (54),Erkek,2021.0
1.0846452312364898,1.001300602889911,0.9714989954874655,1.0051117894150108,0.9181735651001497,1.051767962159568,1.0177064759925933,1.0570389026159108,14,Öğrenci Sınıf Listesi (55),Erkek,2021.0
0.9690476190476192,0.845572545987985,0.8243404753067999,0.8531468308262812,0.8637876116598263,0.8518453221114032,0.7895162660483862,0.9241494888615601,19,Öğrenci Sınıf Listesi (56),Erkek,2021.0
0.735,0.8040508929338519,0.6559875265352724,0.7477384265698722,0.8662661719398711,0.518739927875223,0.9916195268859279,0.526027906328487,10,Öğrenci Sınıf Listesi (57),Kadın,2022.0
1.05,1.0303876486976848,1.0144993844450734,1.0042725315971923,0.9704831220666983,0.9340784526295945,1.034628492204381,1.0861934533073772,14,Öğrenci Sınıf Listesi (58),Kadın,2022.0
1.0061153614480414,0.860496569051203,0.791040736496047,0.7880530541011077,0.6655647920801149,1.0326889380664341,0.9915157591349026,0.7994115135829184,0,Öğrenci Sınıf Listesi (59),Erkek,2020.0
0.7379166666666668,0.7604168536447239,0.5918224394310493,0.7564685078085682,0.6656619081067385,0.8321804815086448,0.9721570314408435,0.7022440749951537,8,Öğrenci Sınıf Listesi (6),Kadın,2019.0
0.9743055555555556,0.7461123186017431,0.645943634931477,0.7132597810389913,0.6421752836321909,1.0058761052531395,1.0800120645713762,0.7613964221730444,0,Öğrenci Sınıf Listesi (60),Kadın,2020.0
0.8792986924823452,0.6994215259736596,0.6511999391597543,0.8411904613165591,0.572294647740254,0.9104687577685857,0.9368618200338799,0.7513196962039067,8,Öğrenci Sınıf Listesi (61),Erkek,2020.0
1.0177004443922522,0.7472202809339583,0.8288475084333928,0.9072517720819553,0.8324285785312785,1.040535723164098,0.9875087515058562,0.867244435080501,12,Öğrenci Sınıf Listesi (62),Kadın,2021.0
0.8462475278471434,0.7171993471067208,0.6626849690910398,0.9058974198793713,0.572294647740254,0.6030736406543352,0.9259351764730817,0.6831963290528287,11,Öğrenci Sınıf Listesi (63),Kadın,2020.0
0.8841186539916452,0.6398691105643657,0.7102142915704559,0.5176556685024979,0.8844553646894835,0.6740234807313159,0.8934294651595365,0.6821119945621923,11,Öğrenci Sınıf Listesi (64),Erkek,2020.0
1.055571570536754,0.7524016163093737,0.7769445998489075,0.8411904613165591,0.9885089370058929,0.7608917475637466,0.8202907851315936,0.8879078237689898,6,Öğrenci Sınıf Listesi (65),Erkek,2021.0
0.9894692412663507,0.8411047601311624,0.7919764670469568,0.7946152766149422,0.8844553646894835,0.5387753480845715,0.9577164388752819,0.8755109149430842,15,Öğrenci Sınıf Listesi (66),Erkek,2021.0
0.9502209832620487,0.6939889971794702,0.7549286146240953,0.9706043784421833,0.8844553646894835,0.7804017923730735,0.6658125820657569,0.7699252134019764,6,Öğrenci Sınıf Listesi (67),Erkek,2020.0
0.927196729927967,0.821883653744048,0.6194889888492041,0.81426702353812,0.7608184268063183,1.0224164617661167,1.016170007233654,0.877728391014865,9,Öğrenci Sınıf Listesi (68),Kadın,2017.0
1.1075821734024227,1.0289966147230318,1.0753662092947398,1.0401402421035724,1.0581363969436826,1.086195656045376,1.086991767777614,1.0908313140384398,17,Öğrenci Sınıf Listesi (69),Kadın,2016.0
1.0667621915816945,1.0238967328352147,1.0279154200677512,1.0265249574655988,0.9672950991730308,0.9911008749254417,1.0859969309829953,0.9669493733652014,3,Öğrenci Sınıf Listesi (7),Erkek,2016.0
1.0459316475181537,0.9396637294554043,0.8753209964707872,0.8735439405979649,0.9364821508476884,0.9231646228267181,1.075,0.8929673494913969,12,Öğrenci Sınıf Listesi (70),Erkek,2020.0
0.9586214876068291,0.7674197128149868,0.9203567679013014,0.5176556685024979,0.0,1.055068074724461,0.8733003683729792,0.8773654245045807,19,Öğrenci Sınıf Listesi (71),Kadın,2020.0
0.9838230006411705,0.8802119451747263,0.8475792245669964,0.815307677891434,0.0,0.9081000149156846,0.9819378895713673,0.838613009121412,19,Öğrenci Sınıf Listesi (72),Erkek,2020.0
0.9542146656554689,0.6824710013683992,0.6998096958775646,0.815307677891434,0.7804017923730736,0.8479438017075039,0.9960935297989223,0.7553960603442372,0,Öğrenci Sınıf Listesi (73),Erkek,2020.0
0.9952300329625139,0.9658078249188097,0.9240057526101186,0.9122192615492198,1.0133093169730554,1.0835965747378056,1.1231331959197888,0.8970325556725127,3,Öğrenci Sınıf Listesi (74),Kadın,2018.0
0.9491759259259259,0.8519215539220406,0.7701064685561558,0.8004448386226717,0.8800518102721375,1.0837490738594495,1.0304953461222055,0.7341763756422297,16,Öğrenci Sınıf Listesi (75),Kadın,2016.0
1.0254166666666664,0.8688396945214261,0.802018799616792,0.89875655460362,0.7921296573540264,1.0311709206116537,1.0897221498386944,0.8990274144422218,12,Öğrenci Sınıf Listesi (76),Kadın,2020.0
0.985770164159615,0.8819076330467033,0.9178518065234623,0.8283702982474532,0.8161319265233031,0.8958889822644482,0.7752039851867009,0.8274484443916573,6,Öğrenci Sınıf Listesi (77),Erkek,2016.0
1.1196337870828281,1.121662100321388,1.1065553855147519,1.121534680431513,1.1137092482538475,1.1141253285052417,1.1328432811871068,1.0964359442228164,17,Öğrenci Sınıf Listesi (78),Kadın,2018.0
1.0833493587977365,0.8760171617925006,0.8760271314653516,0.7751564568285939,0.840159620740611,0.9443635613422019,1.039255294054868,0.9133000003709905,12,Öğrenci Sınıf Listesi (79),Kadın,2016.0
0.9334169176339828,0.6376826960532836,0.601793385795144,0.6921287356089119,0.5861786933835014,1.034125885745407,0.9767043829227269,0.5925548834109897,4,Öğrenci Sınıf Listesi (8),Erkek,2014.0
0.6447222222222223,0.686611350172203,0.4849182694290953,0.6379146791312995,0.6203140500334319,0.4724132272988529,0.8096726907445365,0.5956932449922614,11,Öğrenci Sınıf Listesi (80),Erkek,2016.0
0.6447222222222223,0.5566759834173265,0.4613852426885302,0.5685776006944914,0.4996696540635329,0.5647801694827943,0.6273573306811625,0.39582510174951435,10,Öğrenci Sınıf Listesi (81),Erkek,2016.0
0.8819307936720401,0.7535412461728986,0.5911354756255964,0.7823084210383463,0.6398105759841951,0.7846251503405552,0.879951559173207,0.5552117038775615,10,Öğrenci Sınıf Listesi (82),Erkek,2016.0
0.6565426093969352,0.6342091943863981,0.5573244399610635,0.7114229063332692,0.7074093755630306,0.9261436468986549,1.0118403140002965,0.6306389995118062,4,Öğrenci Sınıf Listesi (83),Kadın,2016.0
1.0018634280045513,1.0259040379941182,1.014249604427096,0.8254143183442035,0.9364821508476884,0.8341114098606993,0.9675,0.9287944864722648,18,Öğrenci Sınıf Listesi (84),Erkek,2020.0
1.0190775762520523,0.7935765628834669,0.7638470054156419,0.6470695856281223,0.8844553646894835,1.0120619568766982,1.0660836509565261,0.8880788361754485,9,Öğrenci Sınıf Listesi (85),Erkek,2020.0
1.0238975377613526,0.7932925192350848,0.7297138233425583,0.815307677891434,0.8324285785312785,1.0810714463281959,1.075,0.839233615874426,12,Öğrenci Sınıf Listesi (86),Erkek,2020.0
0.7276805555555556,0.8058755344608134,0.7761226103181224,0.7777202743956093,0.7987481898238389,0.7140618845420216,0.9662956857087526,0.7526549721449737,6,Öğrenci Sınıf Listesi (87),Erkek,2016.0
0.4182086484514723,0.6114530305732474,0.5166052119042165,0.6756292045275522,0.5877622391647438,0.7386199338286696,0.9560148180008299,0.5432812916765977,4,Öğrenci Sınıf Listesi (88),Erkek,2016.0
0.7195833333333334,0.7544281049261633,0.6859407967689007,0.6527830648072321,0.7447569530477999,0.7243998992513356,0.904685166832528,0.7333968806796006,2,Öğrenci Sınıf Listesi (89),Erkek,2016.0
1.014668119543813,0.9006351884877023,1.0042164679588952,0.9253586709081095,0.9717419230099684,1.0529562422433807,1.0872472399079263,0.8996105967189998,3,Öğrenci Sınıf Listesi (9),Erkek,2018.0
0.6218055555555556,0.6172515640958542,0.6176663061071549,0.6268794009969961,0.8054667669789599,0.7527376245959122,0.8620336353591734,0.6129213599409106,11,Öğrenci Sınıf Listesi (90),Erkek,2016.0
0.8735164512010591,0.6677723148140434,0.5985446686407018,0.6288899584349665,0.821459856256161,0.4919924779892256,0.7088392179785171,0.42336176309840723,10,Öğrenci Sınıf Listesi (91),Erkek,2016.0
0.8735164512010591,0.857215910481188,0.8389681204356751,0.8241715747836211,0.9377461944108276,0.8074244901341083,0.987929609965615,0.5669118219933014,16,Öğrenci Sınıf Listesi (92),Erkek,2016.0
0.9378228839257439,0.8759096006662376,0.8406507610024161,0.9250706950545952,0.6148270184186876,0.8846224288415027,1.0810561597614108,0.7791312951135895,0,Öğrenci Sınıf Listesi (93),Erkek,2020.0
1.090340333865652,1.098798320603234,1.0512827252929475,1.072919131209758,1.030398729946407,1.021191081862854,1.098631068218128,1.0526615727763984,17,Öğrenci Sınıf Listesi (94),Erkek,2018.0
0.8455275793517939,0.8201500737791799,0.7828176248252514,0.7176265704163212,0.7717402987894967,0.8533922640029922,1.0217083538716014,0.7004747995859507,0,Öğrenci Sınıf Listesi (95),Erkek,2017.0
0.0,0.9239145798002644,1.0362950114683411,0.9026532979432326,0.7141442081104069,0.8331295143563515,0.8609090798859604,1.0298430191053278,5,Öğrenci Sınıf Listesi (96),Kadın,2014.0
1.116096404744368,1.0591547141739597,0.987885427940801,1.0244724133871825,1.0111242985834932,0.9989379542147151,1.042206580611063,1.0798409590482436,14,Öğrenci Sınıf Listesi (97),Erkek,2021.0
0.9187500000000001,0.9794941317207809,0.9599377991103096,0.9123512976587494,0.8766304696043495,1.0001501552918375,1.0158840724622051,0.972270152323587,18,Öğrenci Sınıf Listesi (98),Erkek,2021.0
0.7925728418233549,1.024319044184663,0.9466230761084384,0.9044551182108023,0.967757527898975,1.0320814539442793,1.0324964953437452,0.9841664942967472,18,Öğrenci Sınıf Listesi (99),Kadın,2021.0
1.0569565217391306,1.0007695024218073,0.9834616063296696,0.9350472127217542,0.9779617622403065,0.9547046350467794,1.0872472399079263,0.9457114909025659,3,Öğrenci Sınıf Listesi - 2026-02-01T154703.874,Bilinmiyor,
0.893912037037037,0.7032611247006647,0.6467692980643408,0.7034764364199714,0.6293067307549115,0.707953319626505,0.9737992787876341,0.6906546570691889,11,Öğrenci Sınıf Listesi - 2026-02-01T154706.528,Kadın,2016.0
0.7030797021963631,0.6160731322291847,0.44159164881762925,0.5951804338658748,0.5821944506498236,0.6392225250453792,0.47336461787567297,0.4650913260869362,10,Öğrenci Sınıf Listesi - 2026-02-01T154709.161,Erkek,2011.0
0.7279074074074076,0.601422795346988,0.682202921030057,0.7247880909455083,0.6122334502220808,0.5571181683047122,0.843053014132605,0.5647790217290367,11,Öğrenci Sınıf Listesi - 2026-02-01T154711.660,Bilinmiyor,
0.9515591317765285,0.5952755878487991,0.5606597742883898,0.5654423495230233,0.6460567703078813,0.7593861225759548,0.7772151237721979,0.6117382799461746,4,Öğrenci Sınıf Listesi - 2026-02-01T154713.982,Erkek,2013.0
0.9266720284594675,0.7805829887751551,0.6902150451791982,0.6470695856281223,0.572294647740254,0.9104687577685857,0.9875087515058562,0.8041868156208639,2,Öğrenci Sınıf Listesi - 2026-02-01T154716.618,Erkek,2021.0
1.0679657572749548,0.8955166722471947,0.8496843985499128,0.9058974198793713,0.9364821508476884,0.5045000082864913,0.9279241262447078,0.9295640517696915,15,Öğrenci Sınıf Listesi - 2026-02-01T154719.300,Erkek,2021.0
0.65625,0.8372747897365371,0.8434701203450228,0.7764835027537467,0.9364821508476884,0.9104687577685857,0.893570330241553,0.9360759982145308,19,Öğrenci Sınıf Listesi - 2026-02-01T154721.871,Erkek,2022.0
0.7045658449501546,0.7685456241568043,0.6006163174398822,0.8710127156098046,0.6316902668446054,0.7687718957764131,1.0142340675992216,0.6533737760849042,11,Öğrenci Sınıf Listesi - 2026-02-01T154724.638,Erkek,2020.0
0.7521010371345026,0.8679774535760494,0.7791195732650639,0.8938248965658695,0.8678891336961586,0.8962577381025311,1.01461011880973,0.7776295093851672,0,Öğrenci Sınıf Listesi - 2026-02-01T154727.550,Erkek,2022.0
1.058095238095238,0.9067919244171246,0.8473807332212241,0.9205096198786001,0.9414653100393988,0.8933854313406618,1.0708323545114085,0.946139594609259,12,Öğrenci Sınıf Listesi - 2026-02-01T154730.199,Kadın,2021.0
0.7904120370370371,0.7425982334014112,0.5905346403668275,0.6970946511799407,0.6266393848195341,0.7990926073063181,0.9026266069219254,0.5994918703063185,4,Öğrenci Sınıf Listesi - 2026-02-01T154732.974,Erkek,2017.0
0.0,0.9125677072582092,0.7815408384488408,0.8979118132100322,0.86020738740093,0.9612558978171569,1.0004769285810333,0.7991158902667019,19,Öğrenci Sınıf Listesi - 2026-02-01T154735.688,Erkek,2019.0
0.881027777777778,0.8050832119858151,0.5712653466737838,0.7706083250546866,0.6879794898527222,0.7842004151470183,0.8764103566601366,0.6417588513909028,11,Öğrenci Sınıf Listesi - 2026-02-01T154738.290,Erkek,2020.0
1.0302185888088522,0.91212890565159,0.807222010201881,0.8829952398160732,0.7935328128571402,1.0302306249465754,1.0691279030513798,0.8199021821319893,12,Öğrenci Sınıf Listesi - 2026-02-01T154740.933,Kadın,2020.0
0.9469565217391306,0.719179438542336,0.690378985239647,0.7135452780900012,0.8612351085418458,0.7959799907795168,0.9118519916193591,0.7907595700852007,6,Öğrenci Sınıf Listesi - 2026-02-01T154743.498,Erkek,2020.0
0.9486435185185186,0.6747741626161283,0.6666051378877559,0.8376721995825339,0.771649219867114,0.9203197164125558,0.9766728099431813,0.7886626587782035,8,Öğrenci Sınıf Listesi - 2026-02-01T154746.461,Erkek,2018.0
1.055488101364541,0.7726720670121933,0.6711609962143674,0.8224504697653229,0.813060614848666,0.947153927768888,1.0495181463308985,0.8907536945509882,9,Öğrenci Sınıf Listesi - 2026-02-01T154748.998,Erkek,2018.0
1.0694835237030764,0.6575928425231875,0.61305264380235,0.6401005661106186,0.6517089570975909,0.8965588211873409,0.9946302059847003,0.6647161282096106,4,Öğrenci Sınıf Listesi - 2026-02-01T154751.567,Erkek,2017.0
1.1008436367209053,0.9226337996396896,0.9660308366972897,1.0137802377137606,0.9002892768385511,0.9696543021456476,1.1202561336183614,0.9149862912056147,3,Öğrenci Sınıf Listesi - 2026-02-01T154753.973,Erkek,2018.0
1.0669444444444447,1.0048539028456922,0.9270698439841419,0.9711884324637321,0.9049030551309001,1.027973992386212,1.0432282169394296,0.9020073089433335,3,Öğrenci Sınıf Listesi - 2026-02-01T154756.378,Erkek,2017.0
1.034106206125112,0.9230459904819764,0.9425767627578536,0.9828450538393444,0.9118363482429722,1.0076175635474705,1.1223197315178592,1.0500891386796323,14,Öğrenci Sınıf Listesi - 2026-02-01T154758.911,Erkek,2020.0
0.8442608938477575,0.7854344968511944,0.6260492406552818,0.6693391758243591,0.5366406871143573,0.8751817205215502,0.9175815258474944,0.6965277793460428,8,Öğrenci Sınıf Listesi - 2026-02-01T154801.459,Erkek,2019.0
0.9842151172331111,0.7980267423790984,0.8186999601647597,0.7457065265007246,0.813920520339875,0.7872012159794307,0.8686866707876513,0.8072737288824582,6,Öğrenci Sınıf Listesi - 2026-02-01T154804.631,Erkek,2019.0
0.8156481481481482,0.7905880330686589,0.6311885365652584,0.8324549016237478,0.8615985672821636,1.05674598407488,1.1231331959197888,0.6450987451741524,16,Öğrenci Sınıf Listesi - 2026-02-01T154807.210,Kadın,2018.0
1.0096574074074076,0.8028380614720637,0.7141454424198842,0.730150825421844,0.6543310161598938,1.039671575851869,1.0808410020319246,0.8093652310619285,0,Öğrenci Sınıf Listesi - 2026-02-01T154809.824,Kadın,2020.0
0.910998324443551,0.7561971979389391,0.707374543178566,0.7953070341709929,0.8098226406930017,1.0383657871271588,1.062378850585317,0.8486774754082802,9,Öğrenci Sınıf Listesi - 2026-02-01T154812.621,Kadın,2019.0
1.026201384248717,0.9670059764803179,0.992689518405973,0.9436858810109159,0.8915586293580704,1.0681346190994896,1.0361849584027385,0.9880048197942942,14,Öğrenci Sınıf Listesi - 2026-02-01T154815.086,Kadın,2016.0
0.9286221896105956,0.7940392875145051,0.7324809775580886,0.775877370701168,0.7955606722917187,0.9398742306367244,0.8607425828897395,0.8458190743794246,9,Öğrenci Sınıf Listesi - 2026-02-01T154817.953,Erkek,2019.0
1.054192228925788,0.829372356575028,0.7325800697354151,0.8096526433301446,0.9298093795306126,1.0514221000532538,1.0570437219207212,0.892040263578873,12,Öğrenci Sınıf Listesi - 2026-02-01T154820.400,Kadın,2016.0
0.0,0.5556264845904871,0.46730006452734124,0.6396138265959104,0.59090822783172,0.8269947469607398,0.8422982294138116,0.556400925207958,8,Öğrenci Sınıf Listesi - 2026-02-01T154822.939,Erkek,2016.0
0.7938333333333333,0.5211937929101574,0.5554078359052945,0.6136891846200919,0.652670093262362,0.38410707154975093,0.6970846388581416,0.49696284863877677,10,Öğrenci Sınıf Listesi - 2026-02-01T154825.351,Erkek,2016.0
0.4552777777777778,0.6390896055681541,0.6366893321906406,0.6479261597234435,0.6607043839223984,0.740910329343034,0.761285134725447,0.6305501469443913,2,Öğrenci Sınıf Listesi - 2026-02-01T154827.755,Erkek,2016.0
0.0,0.5042528495686341,0.5256459062805765,0.6199685146541427,0.5654734949914193,0.8643589674559539,0.7998749938637305,0.445075760758281,4,Öğrenci Sınıf Listesi - 2026-02-01T154830.114,Erkek,2016.0
